,公司,年月,TSE新產業名,TEJ子產業名,實收資本額(元),實收資本額(NTD),本期匯出金額(NTD),期末帳面值(NTD),累計台灣匯出總額(NTD),經濟部核准金額(NTD),  現金及約當現金,  不動產廠房及設備,  其他應付款,  當期所得稅負債,  應計退休金負債,  股本,    法定盈餘公積,    未分配盈餘,  保留盈餘,母公司股東權益合計,股東權益總額,營業收入淨額,營業費用,稅前淨利,所得稅費用,繼續營業單位損益,合併總損益,本期綜合損益總額,歸屬母公司淨利（損）,綜合損益歸屬母公司,加權平均股數,稀釋稅後淨利,加權平均股數－稀釋,稅前息前淨利,稅前息前折舊前淨利,常續性稅後淨利,期末普通股－現金股利,  稅前淨利－CFO,  折舊－CFO,  攤提－CFO,來自營運之現金流量,期初現金及約當現金,期末現金及約當現金,期末累計匯出金額(NTD)
182,1307,2012-12-28,M1300 塑膠工業,M13A6 合成皮,3978181260,1167713.0,0.0,525107.0,156686.0,812396,2719780.0,4981916,664199.0,52495.0,375391.0,3534562,809744.0,1312459.0,3012915.0,6532730,6532730,10508911.0,1437901.0,920409.0,221398.0,699011.0,699978.0,537292.0,699978.0,537292.0,353456.0,,,956287.0,1514347.0,709031.0,494839.0,920409.0,552300.0,5760.0,1666920.0,2072064.0,2719780.0,156686.0
183,1308,2018-12-28,M1300 塑膠工業,M13A1 泛用塑膠,5543827450,21649849.0,1622390.0,3199311.0,3318132.0,4956836,1134203.0,3502692,268313.0,10309.0,208670.0,5543827,1684469.0,1851499.0,4101347.0,9604436,9604436,6375134.0,212484.0,316863.0,30037.0,286826.0,286826.0,-158949.0,286826.0,-158949.0,554382.0,286826.0,554722.0,357005.0,649411.0,284368.0,166315.0,316863.0,292070.0,336.0,-108441.0,2112375.0,1134203.0,3170081.0
184,1308,2017-12-29,M1300 塑膠工業,M13A1 泛用塑膠,5543827450,11485988.0,1284912.0,1551499.0,1643017.0,4802717,2112375.0,3630950,454025.0,41078.0,212209.0,5181147,1627934.0,2061039.0,4254352.0,9816470,9816470,6404467.0,226186.0,655753.0,90399.0,565354.0,565354.0,618691.0,565354.0,618691.0,518114.0,565354.0,518568.0,697515.0,988277.0,582069.0,103623.0,655753.0,289808.0,954.0,963684.0,2812999.0,2112375.0,1499570.0
185,1308,2016-12-30,M1300 塑膠工業,M13A1 泛用塑膠,5543827450,1071506.0,97898.0,230469.0,388068.0,5204557,2812999.0,3795553,389776.0,48520.0,239127.0,5030240,1561352.0,2026291.0,4153022.0,9497205,9497205,5893335.0,212190.0,792928.0,121989.0,670939.0,670939.0,1093948.0,665825.0,1097395.0,503024.0,665825.0,503529.0,814823.0,997577.0,690605.0,301814.0,792928.0,180969.0,1785.0,-697420.0,507965.0,2812999.0,232618.0
186,1308,2015-12-31,M1300 塑膠工業,M13A1 泛用塑膠,5543827450,1008548.0,0.0,155361.0,204479.0,1589725,507965.0,3637771,254135.0,44862.0,299876.0,4931607,1508197.0,1836956.0,3910532.0,8695706,8836135,5187387.0,197287.0,637446.0,98170.0,539276.0,539276.0,-212746.0,531557.0,-217318.0,493161.0,531557.0,493627.0,639475.0,734611.0,526216.0,295896.0,637446.0,93670.0,1466.0,795469.0,1080865.0,507965.0,137122.0
187,1308,2014-12-31,M1300 塑膠工業,M13A1 泛用塑膠,5543827450,972446.0,0.0,169792.0,197159.0,1532820,914090.0,1937007,346855.0,52050.0,302291.0,4696769,1458204.0,1731836.0,3756067.0,9054021,9054021,5566285.0,180045.0,583913.0,83980.0,499933.0,499933.0,344138.0,499933.0,344138.0,469676.0,499933.0,469960.0,584014.0,674780.0,502311.0,140903.0,583913.0,89935.0,831.0,1549577.0,1167110.0,914090.0,132214.0
188,1308,2013-12-31,M1300 塑膠工業,M13A1 泛用塑膠,5543827450,10992344.0,566.0,228182.0,185666.0,422048,1167110.0,870911,204943.0,33298.0,311817.0,4696769,1404518.0,1752550.0,3723095.0,9179564,9179564,5804229.0,212102.0,605957.0,69102.0,536855.0,536855.0,195976.0,536855.0,195976.0,469676.0,536855.0,469979.0,606195.0,702130.0,495981.0,469677.0,605957.0,95935.0,0.0,428210.0,1309595.0,1167110.0,185666.0
189,1308,2012-12-28,M1300 塑膠工業,M13A1 泛用塑膠,5543827450,8947526.0,173.0,229791.0,180900.0,411174,1309595.0,685521,453578.0,34933.0,309616.0,4696769,1342692.0,2320107.0,3662799.0,9453314,9453314,4790510.0,191065.0,703970.0,85080.0,618890.0,618890.0,932855.0,618890.0,932855.0,469677.0,,,704188.0,790471.0,476509.0,469677.0,703970.0,86283.0,0.0,314696.0,1004838.0,1309595.0,180900.0
190,1309,2018-12-28,M1300 塑膠工業,M13A1 泛用塑膠,3342048920,3204342.0,0.0,2183685.0,2160924.0,2328729,602671.0,2373653,321947.0,7746.0,262226.0,3276518,21220.0,402112.0,731393.0,3991957,3991957,21683702.0,766125.0,331252.0,123279.0,207973.0,207973.0,83700.0,207973.0,83700.0,327652.0,207973.0,327957.0,386601.0,585616.0,184174.0,65530.0,331252.0,194604.0,4411.0,-503392.0,504846.0,602671.0,2160924.0
191,1309,2017-12-29,M1300 塑膠工業,M13A1 泛用塑膠,3342048920,3104712.0,0.0,2145724.0,2093735.0,2256323,504846.0,2418756,336355.0,74505.0,604347.0,3276518,0.0,197920.0,505981.0,3905550,3905550,19821042.0,757758.0,677852.0,175773.0,502079.0,502079.0,526432.0,502079.0,526432.0,327652.0,502079.0,327841.0,726786.0,913950.0,524582.0,0.0,677852.0,180844.0,6320.0,420367.0,606623.0,504846.0,2093735.0
192,1309,2016-12-30,M1300 塑膠工業,M13A1 泛用塑膠,3342048920,3364482.0,0.0,2044231.0,2268917.0,2445098,606623.0,2444205,277000.0,27608.0,667294.0,3276518,0.0,-289879.0,18182.0,3379118,3379118,16419055.0,713825.0,197319.0,76442.0,120877.0,120877.0,4035.0,120877.0,4035.0,327652.0,120877.0,327652.0,244319.0,437909.0,134805.0,0.0,197319.0,186413.0,7177.0,983239.0,586040.0,606623.0,2268917.0
193,1309,2015-12-31,M1300 塑膠工業,M13A1 泛用塑膠,3342048920,3424468.0,0.0,2116353.0,2309371.0,2488703,586040.0,2503719,289638.0,957.0,623956.0,3276518,0.0,-377174.0,-69113.0,3375083,3375083,17028115.0,726978.0,94465.0,26940.0,67525.0,67525.0,-95477.0,67525.0,-95477.0,327652.0,67525.0,327652.0,164671.0,386643.0,61920.0,0.0,94465.0,215710.0,6262.0,1418336.0,910720.0,586040.0,2309371.0
194,1309,2014-12-31,M1300 塑膠工業,M13A1 泛用塑膠,3342048920,3301887.0,0.0,2082591.0,2226705.0,2399618,910720.0,2595052,263147.0,957.0,599348.0,3276518,97174.0,-520659.0,-115424.0,3470574,3470574,20933816.0,726611.0,-638210.0,-7024.0,-631186.0,-631186.0,-621609.0,-631186.0,-621609.0,327652.0,-631186.0,327652.0,-535174.0,-316401.0,-624238.0,0.0,-638210.0,215412.0,3361.0,-313279.0,1236102.0,910720.0,2226705.0
195,1309,2013-12-31,M1300 塑膠工業,M13A1 泛用塑膠,3342048920,3109407.0,0.0,2417297.0,2096901.0,2259735,1236102.0,2614121,256410.0,957.0,593544.0,3276518,95436.0,119177.0,522674.0,4092193,4092193,21438961.0,680225.0,14874.0,-2509.0,17383.0,17383.0,65249.0,17383.0,65249.0,327652.0,17383.0,327665.0,72071.0,244020.0,-11804.0,0.0,14874.0,170457.0,1492.0,-490583.0,661217.0,1236102.0,2096901.0
196,1309,2012-12-28,M1300 塑膠工業,M13A1 泛用塑膠,3342048920,3029598.0,435600.0,2286373.0,2043081.0,2201735,661217.0,2167038,232428.0,957.0,571172.0,3276518,95436.0,428129.0,523565.0,4026987,4026987,18633595.0,743566.0,-38705.0,-1040.0,-37665.0,-37665.0,-43585.0,-37665.0,-43585.0,327652.0,,,22246.0,196724.0,-60602.0,0.0,-38705.0,174231.0,247.0,641064.0,888855.0,661217.0,2043081.0
197,1310,2018-12-28,M1300 塑膠工業,M13A1 泛用塑膠,5278697640,181219.0,0.0,134216.0,112110.0,112110,2122960.0,4133895,344116.0,243073.0,74126.0,5278698,409609.0,2127643.0,2546063.0,7463319,7717414,15382654.0,441995.0,1547665.0,360871.0,1186794.0,1186794.0,1006308.0,1216401.0,1036567.0,527870.0,1216401.0,529655.0,1566181.0,1911584.0,1231618.0,1055740.0,1547665.0,266527.0,78876.0,2810129.0,1030344.0,2117454.0,112110.0
198,1310,2017-12-29,M1300 塑膠工業,M13A1 泛用塑膠,5278697640,175584.0,0.0,136445.0,108624.0,108624,1030344.0,4185851,291528.0,188106.0,92921.0,5278698,307466.0,1378191.0,1843580.0,7287931,7572262,14750826.0,406553.0,1246138.0,261545.0,984593.0,984593.0,1199206.0,1055749.0,1273709.0,527870.0,1055749.0,529353.0,1274961.0,1646354.0,1094385.0,844592.0,1246138.0,285909.0,85484.0,389715.0,2199955.0,1030344.0,108624.0
199,1310,2016-12-30,M1300 塑膠工業,M13A1 泛用塑膠,5278697640,190275.0,0.0,139038.0,117713.0,117713,2199955.0,4436213,373744.0,156661.0,55882.0,5278698,167155.0,1531537.0,1983443.0,7183367,7550133,14073472.0,414908.0,1665748.0,336821.0,1328927.0,1328927.0,1439485.0,1411448.0,1529939.0,527870.0,1411448.0,529489.0,1712823.0,2106213.0,1404036.0,1161313.0,1665748.0,291788.0,101602.0,1740296.0,2673347.0,2199955.0,117713.0
200,1310,2015-12-31,M1300 塑膠工業,M13A1 泛用塑膠,5278697640,193668.0,0.0,151193.0,119811.0,119811,2673347.0,4719727,295215.0,6769.0,45085.0,5278698,94233.0,695121.0,1108202.0,6195605,6585315,13122071.0,356716.0,747157.0,173703.0,573454.0,573454.0,718392.0,693823.0,840121.0,527870.0,693823.0,528390.0,791609.0,1087889.0,729840.0,527870.0,747157.0,211245.0,85035.0,1614541.0,1508244.0,2673347.0,119811.0
201,1310,2014-12-31,M1300 塑膠工業,M13A1 泛用塑膠,5278697640,186735.0,0.0,150390.0,115523.0,115523,1511898.0,3760074,200163.0,0.0,50746.0,5278698,94233.0,185143.0,410609.0,5358619,5656292,17028183.0,341186.0,-405467.0,-64719.0,-340748.0,-50960.0,-332399.0,-37500.0,-325255.0,527843.0,-37500.0,527970.0,-372850.0,-86296.0,-351535.0,0.0,-405467.0,201060.0,85494.0,-180307.0,1662411.0,1508244.0,115523.0
202,1310,2013-12-31,M1300 塑膠工業,M13A1 泛用塑膠,5278697640,175850.0,0.0,138710.0,108788.0,108788,1662411.0,3519514,284109.0,4490.0,74941.0,5027331,0.0,942331.0,951142.0,5935928,6663176,20350867.0,362670.0,955665.0,-92492.0,1048157.0,1018643.0,1747356.0,1085976.0,1809350.0,502624.0,1085976.0,502871.0,1027496.0,1354829.0,1095094.0,251367.0,955665.0,229534.0,97799.0,2403542.0,679988.0,1662411.0,135613.0
203,1310,2012-12-28,M1300 塑膠工業,M13A1 泛用塑膠,5278697640,413820.0,0.0,262529.0,345954.0,348480,911551.0,3579517,251316.0,0.0,73895.0,5027331,0.0,-137056.0,-128245.0,4099185,4943573,18696870.0,519415.0,-482880.0,-9536.0,-473344.0,-473344.0,-450001.0,-467422.0,-437132.0,502468.0,,,-395489.0,-113938.0,-538836.0,0.0,-482880.0,213920.0,67631.0,162869.0,1143300.0,679988.0,345954.0
204,1312,2018-12-28,M1300 塑膠工業,M13A1 泛用塑膠,9266203280,13618884.0,716901.0,6510567.0,2597574.0,5152020,2729454.0,7427473,669260.0,586361.0,74157.0,9266203,1494452.0,9472912.0,12608192.0,22738990,25620974,24741138.0,1316510.0,4056948.0,906207.0,3150741.0,3150741.0,2783304.0,2960106.0,2633570.0,905338.0,2948106.0,907343.0,4058783.0,5656579.0,3161577.0,0.0,4056948.0,856561.0,741235.0,4576355.0,2122753.0,2729454.0,2597574.0
205,1312,2017-12-29,M1300 塑膠工業,M13A1 泛用塑膠,9266203280,10907738.0,0.0,5778439.0,1898299.0,3745363,2122753.0,7778233,636223.0,402037.0,87803.0,9266203,1165588.0,7715000.0,10538796.0,20718147,23484064,23350965.0,1310168.0,4183075.0,735425.0,3447650.0,3447650.0,3532427.0,3288642.0,3310967.0,900971.0,3276642.0,902506.0,4184513.0,5986130.0,3476302.0,906620.0,4183075.0,879591.0,922026.0,4010789.0,1065963.0,2122753.0,1898299.0
206,1312,2016-12-30,M1300 塑膠工業,M13A1 泛用塑膠,9266203280,11673181.0,0.0,4540821.0,1920965.0,4004373,1065963.0,8259961,597409.0,287082.0,134227.0,9266203,925519.0,5566215.0,8192056.0,18244524,20847219,19918739.0,1256866.0,3084129.0,505391.0,2578738.0,2578738.0,2755424.0,2400690.0,2375459.0,900142.0,2388690.0,901714.0,3088901.0,4806380.0,2473642.0,906620.0,3084129.0,841477.0,876002.0,3272675.0,810436.0,1065963.0,1920965.0
207,1312,2015-12-31,M1300 塑膠工業,M13A1 泛用塑膠,9266203280,11731591.0,0.0,4565198.0,1920965.0,4004052,810436.0,8282258,450504.0,269627.0,398853.0,9266203,778288.0,4107598.0,6577702.0,16614692,18927671,20024959.0,1215758.0,1984466.0,332389.0,1652077.0,1652077.0,1487875.0,1472319.0,1324895.0,900142.0,1460319.0,901367.0,2004841.0,3553681.0,1652703.0,725296.0,1984466.0,819902.0,728938.0,3939556.0,1081542.0,810436.0,1920965.0
208,1312,2014-12-31,M1300 塑膠工業,M13A1 泛用塑膠,9266203280,11311380.0,0.0,4910367.0,1920965.0,3860091,1081542.0,8707755,278729.0,171953.0,393631.0,9266203,749036.0,3015637.0,5411882.0,15576241,17854044,24340264.0,1148690.0,753928.0,263247.0,490681.0,490681.0,639065.0,292518.0,439236.0,900142.0,280518.0,900773.0,786681.0,2270736.0,508823.0,271986.0,753928.0,862363.0,621692.0,2465951.0,855816.0,1081542.0,1920965.0
209,1312,2013-12-31,M1300 塑膠工業,M13A1 泛用塑膠,9266203280,9787680.0,0.0,4653843.0,1920965.0,3278170,855816.0,9155637,463960.0,301967.0,378784.0,9266203,553968.0,3673984.0,6118694.0,16066305,18224752,26288575.0,1224677.0,2608287.0,447017.0,2161270.0,2161270.0,3116971.0,1950675.0,2647093.0,900142.0,1938675.0,901367.0,2644812.0,4044839.0,2158146.0,906620.0,2608287.0,848333.0,551694.0,4615155.0,507427.0,855816.0,1920965.0
210,1312,2012-12-28,M1300 塑膠工業,M13A1 泛用塑膠,9266203280,9237624.0,177901.0,3908103.0,1652206.0,2932169,507427.0,9389250,379111.0,170010.0,427840.0,9266203,379829.0,2935440.0,5105273.0,14348888,16140499,22762651.0,1129551.0,2276529.0,335544.0,1940985.0,1940985.0,1815396.0,1786793.0,1641685.0,900142.0,,,2307219.0,3497641.0,1986401.0,906620.0,2276529.0,619824.0,570598.0,1823647.0,471346.0,507427.0,1652206.0
211,1313,2018-12-28,M1300 塑膠工業,M13A7 可塑劑,13323476070,20624005.0,1476340.0,26313400.0,11385631.0,14160159,4892316.0,17072617,1526838.0,81672.0,190422.0,12939216,2263793.0,2585164.0,5190730.0,19774063,19774063,61258498.0,2026579.0,948879.0,195269.0,753610.0,753610.0,-742207.0,753610.0,-742207.0,1270602.0,753610.0,1272023.0,1387310.0,3150286.0,743351.0,256767.0,948879.0,1456325.0,306651.0,634253.0,6471303.0,4892316.0,11385631.0
212,1313,2017-12-29,M1300 塑膠工業,M13A7 可塑劑,13323476070,17944593.0,2208808.0,24277932.0,9909291.0,13719887,6471303.0,15459853,1541214.0,115468.0,187173.0,11995571,2029552.0,3667231.0,6038556.0,21263906,21263906,50600125.0,1865439.0,2934280.0,591867.0,2342413.0,2342413.0,3449744.0,2342413.0,3449744.0,1161583.0,2342413.0,1163886.0,3304054.0,4574400.0,1950106.0,1179557.0,2934280.0,1121602.0,148744.0,1274891.0,4604140.0,6471303.0,9909291.0
213,1313,2016-12-30,M1300 塑膠工業,M13A7 可塑劑,13323476070,15735786.0,2103824.0,20547293.0,7700483.0,11384821,4604140.0,13589704,1010925.0,74499.0,177159.0,11712366,1920671.0,2401350.0,4663794.0,18408454,18408454,42392012.0,1729566.0,1374573.0,285760.0,1088813.0,1088813.0,778092.0,1088813.0,778092.0,1137642.0,1088813.0,1139002.0,1654568.0,2996735.0,1061012.0,679692.0,1374573.0,1192766.0,149401.0,1336108.0,8876114.0,4604140.0,7700483.0
214,1313,2015-12-31,M1300 塑膠工業,M13A7 可塑劑,13323476070,14600365.0,798964.0,19263962.0,7105260.0,11300768,8876114.0,12477802,686342.0,51416.0,421132.0,11712366,1920671.0,1567129.0,3829573.0,17998206,17998206,43647964.0,1735538.0,-324181.0,-151709.0,-172472.0,-172472.0,-536119.0,-172472.0,-536119.0,1156067.0,-172472.0,1156067.0,7225.0,1539216.0,-270887.0,228564.0,-324181.0,1372918.0,159073.0,2771913.0,13568886.0,8876114.0,7105260.0
215,1313,2014-12-31,M1300 塑膠工業,M13A7 可塑劑,13323476070,13466605.0,1691498.0,19780365.0,6306296.0,10896247,13568886.0,11682612,646483.0,85145.0,382256.0,11598514,1920671.0,1994999.0,4257443.0,18827249,18827249,53282098.0,1726645.0,-396604.0,-152702.0,-243902.0,-243902.0,365074.0,-243252.0,365482.0,1154184.0,-243252.0,1159461.0,29923.0,1572367.0,-244009.0,231417.0,-396604.0,1354469.0,187975.0,1992319.0,14166276.0,13568886.0,6306296.0
216,1313,2013-12-31,M1300 塑膠工業,M13A7 可塑劑,13323476070,11259049.0,864957.0,17494932.0,4614798.0,9993712,14166276.0,11375370,822024.0,87027.0,361800.0,11568629,1860873.0,2845592.0,5048238.0,18945120,18997521,51599106.0,1611161.0,653641.0,60613.0,593028.0,593028.0,1832720.0,597975.0,1834326.0,1147670.0,597975.0,1159461.0,1034483.0,2303654.0,382575.0,461410.0,653641.0,1155898.0,113273.0,3312183.0,9093251.0,14166276.0,4617223.0
217,1313,2012-12-28,M1300 塑膠工業,M13A7 可塑劑,13323476070,9504266.0,1091831.0,15746881.0,3749841.0,9501981,9093251.0,10531375,712918.0,68782.0,352915.0,11287598,1739946.0,3842532.0,5582478.0,17966976,18014058,49537022.0,1611595.0,1547423.0,343379.0,1204044.0,1204044.0,966569.0,1213475.0,978124.0,1119633.0,,,1913243.0,3095512.0,1134926.0,899262.0,1547423.0,1068754.0,113515.0,1159340.0,8514089.0,9093251.0,3752222.0
218,1314,2018-12-28,M1300 塑膠工業,M13A5 化纖,28348501300,6683248.0,2024773.0,5231838.0,6937208.0,9135021,13469938.0,19501534,2973010.0,352910.0,0.0,26998573,1708303.0,5144764.0,40374642.0,66896890,67190754,38503121.0,2101077.0,4676950.0,395955.0,4280995.0,4280995.0,3759383.0,4290269.0,3763808.0,2699857.0,4290269.0,2713228.0,4756466.0,6140689.0,3919461.0,1349929.0,4676950.0,1364687.0,19536.0,6277245.0,10111495.0,13469938.0,6148028.0
219,1314,2017-12-29,M1300 塑膠工業,M13A5 化纖,28348501300,4123255.0,993882.0,3533247.0,4912435.0,7726176,10111495.0,16935430,1298374.0,202703.0,0.0,26998573,1099137.0,6107355.0,35229878.0,62307725,62548459,33335970.0,1787545.0,6297721.0,210399.0,6087322.0,6087322.0,6444872.0,6091656.0,6448195.0,2390817.0,6091656.0,2403726.0,6486137.0,7740266.0,4122520.0,0.0,6297721.0,1234460.0,19669.0,3502857.0,9678066.0,10111495.0,4123255.0
220,1314,2016-12-30,M1300 塑膠工業,M13A5 化纖,28348501300,3129373.0,60942.0,2614836.0,3918553.0,7726176,9678066.0,15669918,502907.0,47432.0,0.0,23199897,1099137.0,-1958584.0,29122523.0,50818609,51062666,25376683.0,1305217.0,-1804096.0,74049.0,-1878145.0,-1878145.0,-2223132.0,-1869721.0,-2215453.0,2319990.0,-1869721.0,2319990.0,-1575504.0,189852.0,-1389373.0,0.0,-1804096.0,1750731.0,14625.0,261915.0,8887290.0,9678066.0,3129373.0
221,1314,2015-12-31,M1300 塑膠工業,M13A5 化纖,28348501300,3068431.0,501100.0,2771472.0,3857611.0,7665234,8887290.0,16279497,672593.0,43133.0,0.0,23199897,1091591.0,75450.0,31081107.0,53041387,53258018,26155995.0,1351053.0,142231.0,59461.0,82770.0,82770.0,-181237.0,95531.0,-167715.0,2319990.0,-222004.0,2701972.0,331013.0,2089664.0,-1368662.0,0.0,142231.0,1744307.0,14344.0,490046.0,10412190.0,8887290.0,3068431.0
222,1314,2014-12-31,M1300 塑膠工業,M13A5 化纖,28348501300,2567331.0,1656001.0,2408718.0,3356511.0,7665234,10412190.0,16980407,574667.0,31279.0,0.0,23199897,1062727.0,288648.0,31005657.0,53190961,53419291,33249482.0,1411469.0,352591.0,58059.0,294532.0,294532.0,320173.0,304449.0,329224.0,2319990.0,304449.0,2319990.0,435802.0,2507172.0,-3213211.0,0.0,352591.0,2063849.0,7521.0,-1850522.0,8186545.0,10412190.0,2567331.0
223,1314,2013-12-31,M1300 塑膠工業,M13A5 化纖,28348501300,911330.0,882270.0,879642.0,1700510.0,1773354,8186545.0,18797074,351728.0,53818.0,0.0,23199897,1823040.0,-760313.0,30717009.0,52888015,53099118,35338541.0,1265187.0,5319661.0,74594.0,5245067.0,5245067.0,5348117.0,5275719.0,5378031.0,2319990.0,5275719.0,2321250.0,5333922.0,7279330.0,-1470309.0,0.0,5319661.0,1935542.0,9866.0,-135468.0,5312792.0,8186545.0,911330.0
224,1314,2012-12-28,M1300 塑膠工業,M13A5 化纖,28348501300,29060.0,29060.0,28985.0,818240.0,877101,5312792.0,19422071,619509.0,63163.0,0.0,23199897,1681232.0,20781934.0,26658139.0,48669979,48708585,38352880.0,1417560.0,1944658.0,364730.0,1579928.0,1579928.0,396935.0,1592681.0,409688.0,2319990.0,,,1962471.0,3620760.0,-606274.0,1159995.0,1944658.0,1647428.0,10861.0,-2724751.0,13487033.0,5312792.0,29060.0
225,1315,2018-12-28,M1300 塑膠工業,M13A8 塑膠加工,1980000000,375568.0,10729.0,120366.0,347127.0,347127,636813.0,1693142,209274.0,3590.0,107407.0,1980000,736766.0,444199.0,3762799.0,7711480,7723012,2543342.0,390973.0,243233.0,13362.0,229871.0,229871.0,-49726.0,229468.0,-49627.0,190863.0,229468.0,190915.0,252103.0,302894.0,228644.0,237600.0,243233.0,50791.0,0.0,57123.0,898690.0,636813.0,347127.0
226,1315,2017-12-29,M1300 塑膠工業,M13A8 塑膠加工,1980000000,364839.0,0.0,78811.0,336398.0,336398,898690.0,1666429,236008.0,2664.0,176265.0,1980000,719593.0,404762.0,3706189.0,7311878,7334715,2654707.0,401973.0,165621.0,-2630.0,168251.0,168251.0,244589.0,171736.0,249140.0,190863.0,171736.0,190912.0,174943.0,232499.0,78267.0,217800.0,165621.0,57556.0,0.0,171326.0,855280.0,898690.0,336398.0
227,1315,2016-12-30,M1300 塑膠工業,M13A8 塑膠加工,1980000000,364839.0,0.0,86455.0,336398.0,336398,855280.0,1744131,237150.0,7838.0,236405.0,1980000,689232.0,477433.0,3748499.0,7272687,7288525,2887924.0,456867.0,336657.0,33476.0,303181.0,303181.0,564488.0,303606.0,565703.0,190863.0,303606.0,190951.0,347594.0,408452.0,215024.0,217800.0,336657.0,60858.0,0.0,232972.0,683871.0,855280.0,336398.0
228,1315,2015-12-31,M1300 塑膠工業,M13A8 塑膠加工,1980000000,364839.0,0.0,92053.0,336398.0,336398,683871.0,1783218,214830.0,12039.0,252804.0,1980000,663662.0,448040.0,3693536.0,6916934,6920941,2725584.0,434545.0,282469.0,37593.0,244876.0,244876.0,-47242.0,255695.0,-36143.0,190863.0,255696.0,190947.0,292062.0,355514.0,193909.0,217800.0,282469.0,63452.0,0.0,317111.0,465966.0,683871.0,336398.0
229,1315,2014-12-31,M1300 塑膠工業,M13A8 塑膠加工,1980000000,364839.0,0.0,104019.0,336398.0,336398,465966.0,1854504,176292.0,22383.0,321971.0,1980000,640096.0,407832.0,3629762.0,7163024,7165618,2989773.0,468793.0,270412.0,44842.0,225570.0,225570.0,42738.0,235661.0,52787.0,203936.0,235660.0,203989.0,279244.0,343580.0,167265.0,217800.0,270412.0,64336.0,0.0,302618.0,613668.0,465966.0,336398.0
230,1315,2013-12-31,M1300 塑膠工業,M13A8 塑膠加工,1980000000,364839.0,0.0,111891.0,336398.0,336398,613668.0,1886678,174052.0,9969.0,325829.0,2200000,622718.0,411667.0,3616219.0,7534377,7547020,3388796.0,516834.0,181632.0,11028.0,170604.0,170604.0,563261.0,173786.0,565746.0,212070.0,173786.0,212125.0,189614.0,252542.0,59823.0,220000.0,181632.0,62928.0,0.0,205663.0,514562.0,613668.0,336398.0
231,1315,2012-12-28,M1300 塑膠工業,M13A8 塑膠加工,1980000000,364839.0,0.0,110560.0,336398.0,336398,514562.0,1943491,144752.0,26700.0,324475.0,2200000,606546.0,474563.0,3662943.0,7180701,7195829,3506393.0,572256.0,201050.0,32605.0,168445.0,168445.0,-3620.0,176360.0,5001.0,212070.0,,,211496.0,275777.0,170521.0,220000.0,201050.0,64281.0,0.0,314348.0,706005.0,514562.0,336398.0
232,1316,2018-12-28,M2500 建材營造,M25A 建設,1846776260,43001.0,0.0,8773.0,43001.0,43001,1383899.0,318184,101762.0,17250.0,0.0,1790825,19922.0,221008.0,240930.0,2082308,2973824,1522292.0,330619.0,254286.0,22609.0,231677.0,231677.0,-7570.0,165718.0,82682.0,118983.0,169509.0,123011.0,267181.0,284878.0,239069.0,198646.0,254286.0,16120.0,1577.0,-730814.0,900488.0,1383899.0,43001.0
233,1316,2017-12-29,M2500 建材營造,M25A 建設,1846776260,41664.0,0.0,11848.0,41664.0,41664,900488.0,298638,59166.0,14713.0,0.0,1278100,0.0,199216.0,199216.0,1760452,2698991,2159740.0,272984.0,381830.0,55766.0,326064.0,326064.0,573142.0,336704.0,430284.0,106350.0,336704.0,107527.0,398458.0,413455.0,298329.0,178934.0,381830.0,13407.0,1590.0,429362.0,522451.0,900488.0,41664.0
234,1316,2016-12-30,M2500 建材營造,M25A 建設,1846776260,45150.0,0.0,15485.0,45150.0,45150,522451.0,249891,80948.0,370.0,0.0,1148578,0.0,-132931.0,-132931.0,1122270,1929195,574627.0,238338.0,-106079.0,-1882.0,-104197.0,-104197.0,-32877.0,-125629.0,-87262.0,154168.0,-125629.0,154168.0,-89797.0,-75583.0,-111527.0,0.0,-106079.0,12701.0,1513.0,-309424.0,623994.0,522451.0,45150.0
235,1316,2015-12-31,M2500 建材營造,M25A 建設,1846776260,45955.0,0.0,24665.0,45955.0,45955,623994.0,257395,46122.0,3384.0,0.0,1699079,363.0,-600722.0,-600359.0,1203819,1870043,828079.0,236928.0,-109407.0,12960.0,-122367.0,-122367.0,-157622.0,-135457.0,-148312.0,154315.0,-135457.0,154315.0,-92752.0,-78443.0,-120513.0,0.0,-109407.0,13640.0,669.0,-379817.0,792932.0,623994.0,45955.0
236,1316,2014-12-31,M2500 建材營造,M25A 建設,1846776260,44310.0,0.0,34325.0,44310.0,44310,792932.0,266027,41073.0,6224.0,0.0,1399079,363.0,-460958.0,-460595.0,1037618,1672927,793523.0,261200.0,6937.0,42404.0,-35467.0,-35467.0,-12818.0,-43466.0,-35635.0,130374.0,-43466.0,130374.0,23347.0,42971.0,-213245.0,0.0,6937.0,18962.0,662.0,-563071.0,772306.0,792932.0,44310.0
237,1316,2013-12-31,M2500 建材營造,M25A 建設,1846776260,41727.0,0.0,43553.0,41727.0,41727,772306.0,573685,59206.0,6727.0,0.0,1368127,363.0,-416615.0,-416252.0,1009456,1461827,1282356.0,371943.0,-206311.0,3935.0,-210246.0,-210246.0,-190382.0,-223834.0,-217672.0,93113.0,-223834.0,93113.0,-180013.0,-125746.0,-151581.0,0.0,-206311.0,53688.0,579.0,-140902.0,458799.0,772306.0,41727.0
